Scaled Voxel Centers:
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [-1.57523265e+01  6.70500707e+01 -4.78801655e+01]
 [-1.56956327e+01  6.52893959e+01 -4.81334370e+01]
 [-1.57654541e+01  6.34201269e+01 -4.84463017e+01]
 [-1.57120899e+01  6.15852192e+01 -4.87293698e+01]
 [-1.51755223e+01  6.00221612e+01 -4.88485563e+01]
 [-1.52047318e+01  5.80653455e+01 -4.91912177e+01]
 [-1.48743952e+01  5.63101345e+01 -4.94146925e+01]
 [-1.48167912e+01  5.43276514e+01 -4.97573539e+01]
 [-1.50198246e+01  5.21025706e+01 -5.02192018e+01]
 [-1.49034085e+01  5.00582841e+01 -5.05767615e+01]
 [-1.45149533e+01  4.81798863e+01 -5.08449312e+01]
 [-1.44520127e+01  4.59917395e+01 -5.12620842e+01]
 [-1.42269437e+01  4.38806852e+01 -5.16345422e+01]
 [-1.43081298e+01  4.14404077e+01 -5.21559834e+01]
 [-1.44323429e+01  3.88803268e+01 -5.27221195e+01]
 [-1.38679185e+01  3.68894916e+01 -5.30200860e+01]
 [-1.73907161e+00  4.62874025e+01 -4.82675219e+01]
 [ 3.19715971e-01  4.61336759e+01 -4.78503689e+01]
 [ 1.38058829e+00  4.49890547e+01 -4.78801655e+01]
 [-1.24949285e+01  2.74345314e+01 -5.48376810e+01]
 [ 3.16344525e-01  3.90568546e+01 -4.94742858e+01]
 [ 1.01289032e+01  4.80727312e+01 -4.53474511e+01]
 [ 1.85146448e+01  5.60750229e+01 -4.17569560e+01]
 [ 1.74799794e+01  5.28039758e+01 -4.27551434e+01]
 [ 1.97322161e+01  5.36600837e+01 -4.21145157e+01]
 [ 1.50381571e+01  4.51857368e+01 -4.51090780e+01]
 [ 1.58752279e+01  4.39382509e+01 -4.52729595e+01]
 [ 1.68492448e+01  4.28580981e+01 -4.53772478e+01]
 [ 1.87386645e+01  4.31488092e+01 -4.49749931e+01]
 [ 2.09100687e+01  4.39688617e+01 -4.43939586e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [-1.63354661e+01  7.24846934e+01 -3.92777328e+01]
 [-1.62811694e+01  7.08113723e+01 -3.94284857e+01]
 [-1.60184307e+01  6.92186056e+01 -3.95361663e+01]
 [-1.60681564e+01  6.74371429e+01 -3.97299914e+01]
 [-1.57808888e+01  6.58096213e+01 -3.98484401e+01]
 [-1.55870850e+01  6.41050279e+01 -3.99991930e+01]
 [-1.55661207e+01  6.22665187e+01 -4.02037862e+01]
 [-1.55043990e+01  6.04149187e+01 -4.04083793e+01]
 [-1.55648233e+01  5.84434841e+01 -4.06560448e+01]
 [-1.47321205e+01  5.70348245e+01 -4.06775809e+01]
 [-1.48309129e+01  5.49601086e+01 -4.09575505e+01]
 [-1.44078664e+01  5.32140190e+01 -4.11083034e+01]
 [-1.45300400e+01  5.10208604e+01 -4.14205772e+01]
 [-1.43302385e+01  4.90188704e+01 -4.16574746e+01]
 [-1.43860084e+01  4.67579949e+01 -4.19805164e+01]
 [-1.41995003e+01  4.46352189e+01 -4.22497180e+01]
 [-4.12903006e+00  5.11586239e+01 -3.96330789e+01]
 [-1.38532486e+01  4.01885426e+01 -4.28419614e+01]
 [-1.92404548e+00  4.89709973e+01 -3.96007747e+01]
 [ 3.41168491e-01  4.90185154e+01 -3.92346605e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 5.71574099e+00  5.02476804e+01 -3.82116946e+01]
 [ 8.02724775e+00  5.06322223e+01 -3.78025082e+01]
 [ 1.03725111e+01  5.11516749e+01 -3.73717858e+01]
 [ 1.24597926e+01  5.14746448e+01 -3.70164397e+01]
 [ 1.43325027e+01  5.16261817e+01 -3.67257020e+01]
 [ 1.61538622e+01  5.17866096e+01 -3.64457324e+01]
 [ 1.86706695e+01  5.29210927e+01 -3.59073293e+01]
 [ 2.03751861e+01  5.31054153e+01 -3.56488958e+01]
 [ 1.83311384e+01  4.81291846e+01 -3.68010784e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 2.12982454e+01  5.21432464e+01 -2.93691024e+01]
 [ 2.22318861e+01  5.13098454e+01 -2.93886430e+01]
 [ 2.27981760e+01  4.99128020e+01 -2.94993731e+01]
 [ 2.33478017e+01  4.84342228e+01 -2.96231303e+01]
 [ 2.27429478e+01  4.50129579e+01 -3.00465101e+01]
 [ 2.32803306e+01  4.33034882e+01 -3.02028350e+01]
 [ 2.33517628e+01  4.06874433e+01 -3.04959441e+01]
 [ 2.40246919e+01  3.90123384e+01 -3.06457554e+01]
 [ 2.47214977e+01  3.72959058e+01 -3.08020803e+01]
 [ 2.48681878e+01  3.43849418e+01 -3.11342706e+01]
 [ 2.57044900e+01  3.27101027e+01 -3.12840819e+01]
 [ 2.68559138e+01  3.16279203e+01 -3.13492173e+01]
 [ 2.87472722e+01  3.21985556e+01 -3.11798653e+01]
 [ 2.91435139e+01  2.92852892e+01 -3.15120557e+01]
 [ 3.06514436e+01  2.89449987e+01 -3.14794880e+01]
 [ 3.20392508e+01  2.83076156e+01 -3.14925151e+01]
 [ 3.32903606e+01  2.72734529e+01 -3.15641640e+01]
 [ 3.47260500e+01  2.67280991e+01 -3.15706775e+01]
 [ 3.62167129e+01  2.63493423e+01 -3.15576504e+01]
 [ 3.77262265e+01  2.60446126e+01 -3.15381098e+01]
 [ 3.91719551e+01  2.55281395e+01 -3.15511369e+01]
 [ 4.07898947e+01  2.56601938e+01 -3.14794880e+01]
 [ 4.21756537e+01  2.49071050e+01 -3.15315963e+01]
 [ 4.37746958e+01  2.50475929e+01 -3.14664609e+01]
 [ 4.59073140e+01  2.78886566e+01 -3.10430811e+01]
 [ 4.73008156e+01  2.73661681e+01 -3.10756488e+01]
 [ 4.88141083e+01  2.75026797e+01 -3.10235405e+01]
 [ 5.04354131e+01  2.84508074e+01 -3.08672156e+01]
 [ 5.19414608e+01  2.88402924e+01 -3.07890532e+01]
 [ 5.33682789e+01  2.87155650e+01 -3.07825397e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [-1.61987751e+01  7.17520224e+01 -2.41088368e+01]
 [-1.60984567e+01  7.00916984e+01 -2.41390807e+01]
 [-1.60081061e+01  6.83999428e+01 -2.41716512e+01]
 [-1.58385266e+01  6.67234380e+01 -2.42018952e+01]
 [-1.57642288e+01  6.49655627e+01 -2.42391185e+01]
 [-1.56950529e+01  6.31715730e+01 -2.42786683e+01]
 [-1.59267099e+01  6.11552558e+01 -2.43368298e+01]
 [-1.50186486e+01  5.98222276e+01 -2.43345034e+01]
 [-1.50434245e+01  5.78651988e+01 -2.43856855e+01]
 [-1.50230820e+01  5.58922171e+01 -2.44368676e+01]
 [-1.45921704e+01  5.41678523e+01 -2.44671116e+01]
 [-1.45246736e+01  5.21422531e+01 -2.45206202e+01]
 [-1.44885172e+01  5.00408528e+01 -2.45787817e+01]
 [-1.45188777e+01  4.78292425e+01 -2.46439225e+01]
 [-1.18071508e+01  4.78411604e+01 -2.45462112e+01]
 [-1.41892395e+01  4.35463231e+01 -2.47602455e+01]
 [ 1.28997722e+00  5.50268657e+01 -2.38668849e+01]
 [ 4.35048455e+00  5.59051264e+01 -2.37342767e+01]
 [ 7.28880002e+00  5.68033424e+01 -2.36063214e+01]
 [ 8.90104099e+00  5.65177176e+01 -2.35621187e+01]
 [ 1.08545114e+01  5.66304567e+01 -2.34946513e+01]
 [ 1.39500487e+01  5.80344031e+01 -2.33480843e+01]
 [ 1.64096040e+01  5.88992407e+01 -2.32410672e+01]
 [ 1.75733927e+01  5.84033128e+01 -2.32224555e+01]
 [ 1.89337924e+01  5.81614499e+01 -2.31898851e+01]
 [ 1.96890901e+01  5.72147345e+01 -2.32015174e+01]
 [ 2.08965779e+01  5.68287674e+01 -2.31805792e+01]
 [ 2.15912156e+01  5.57915509e+01 -2.31991909e+01]
 [ 2.23389940e+01  5.48027797e+01 -2.32154761e+01]
 [ 2.30226128e+01  5.37010536e+01 -2.32387407e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 6.26463076e+01  1.09960209e+02 -2.00352054e+01]
 [ 1.93501606e+01  5.50879016e+01 -2.02850046e+01]
 [ 1.94702993e+01  5.49938300e+01 -2.02850046e+01]
 [ 1.95598234e+01  5.48606068e+01 -2.02851834e+01]
 [ 1.96189946e+01  5.46880290e+01 -2.02855411e+01]
 [ 1.97706548e+01  5.46340902e+01 -2.02853623e+01]
 [ 1.98612244e+01  5.45013210e+01 -2.02855411e+01]
 [ 2.01654894e+01  5.46464420e+01 -2.02844682e+01]
 [ 2.03473662e+01  5.46336376e+01 -2.02841106e+01]
 [ 2.02563986e+01  5.42630493e+01 -2.02853623e+01]
 [ 2.03783395e+01  5.41709514e+01 -2.02853623e+01]
 [ 2.05607330e+01  5.41590062e+01 -2.02850046e+01]
 [ 2.05627480e+01  5.39075345e+01 -2.02857199e+01]
 [ 2.05357127e+01  5.36157324e+01 -2.02866139e+01]
 [ 2.05396208e+01  5.33636837e+01 -2.02873292e+01]
 [ 2.06039785e+01  5.31917956e+01 -2.02876868e+01]
 [ 2.15001241e+01  5.41474491e+01 -2.02830377e+01]
 [ 2.16223150e+01  5.40580575e+01 -2.02830377e+01]
 [ 2.14200886e+01  5.35245543e+01 -2.02850046e+01]
 [ 2.12199992e+01  5.29899096e+01 -2.02869716e+01]
 [ 2.10513879e+01  5.24946535e+01 -2.02887597e+01]
 [ 2.12649297e+01  5.25260580e+01 -2.02882232e+01]
 [ 2.11865766e+01  5.21515872e+01 -2.02894749e+01]
 [ 2.18654093e+01  5.28351269e+01 -2.02860775e+01]
 [-6.08900715e+00  1.32311723e+01 -2.04593456e+01]
