Scaled Voxel Centers:
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [-3.16713508e-01  1.31422661e+00 -3.33552329e-01]
 [-3.13072754e-01  1.27992155e+00 -3.33035801e-01]
 [-3.14673682e-01  1.24182272e+00 -3.32261009e-01]
 [-3.10357687e-01  1.20661134e+00 -3.31707586e-01]
 [-3.03618314e-01  1.17236362e+00 -3.31227952e-01]
 [-2.97803006e-01  1.13691918e+00 -3.30674529e-01]
 [-3.00984856e-01  1.09440656e+00 -3.29678367e-01]
 [-2.94309196e-01  1.05799974e+00 -3.29088049e-01]
 [-2.90796355e-01  1.01845161e+00 -3.28313257e-01]
 [-2.83239301e-01  9.81169439e-01 -3.27686044e-01]
 [-2.88729484e-01  9.32356975e-01 -3.26394724e-01]
 [-2.85373910e-01  8.89476217e-01 -3.25472352e-01]
 [-2.83979026e-01  8.43683536e-01 -3.24402400e-01]
 [-2.82183814e-01  7.96871285e-01 -3.23295554e-01]
 [-2.77765064e-01  7.51090137e-01 -3.22262497e-01]
 [-1.45298631e-01  8.29679812e-01 -3.27796729e-01]
 [ 1.56987004e-01  1.08842009e+00 -3.42443994e-01]
 [ 2.03389412e-01  1.09777582e+00 -3.43882894e-01]
 [ 2.49799496e-01  1.10914058e+00 -3.45358690e-01]
 [ 2.81575454e-01  1.10606749e+00 -3.46059692e-01]
 [ 3.07307103e-01  1.09692964e+00 -3.46428641e-01]
 [ 3.15256091e-01  1.06676907e+00 -3.45764533e-01]
 [-2.51058125e-01  3.14091941e-01 -3.11009560e-01]
 [-2.51996798e-01  2.43794918e-01 -3.08943447e-01]
 [-2.46765982e-01  1.78526083e-01 -3.07135599e-01]
 [-2.42027961e-01  1.09602487e-01 -3.05180170e-01]
 [-9.60277747e-02  2.42796103e-01 -3.12300881e-01]
 [-4.84212443e-02  2.39598341e-01 -3.13186358e-01]
 [ 2.10588279e-03  2.42515998e-01 -3.14293204e-01]
 [ 4.74292441e-02  2.38925261e-01 -3.15067997e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [-3.09571286e-01  9.21661743e-01 -1.58029535e-01]
 [-3.06699974e-01  8.77927448e-01 -1.54931932e-01]
 [-3.06498521e-01  8.30630021e-01 -1.51238636e-01]
 [-2.93370981e-01  7.93642829e-01 -1.49451557e-01]
 [-2.95309541e-01  7.41707995e-01 -1.45043430e-01]
 [-2.91636774e-01  6.93448539e-01 -1.41350134e-01]
 [-2.89534981e-01  6.42054610e-01 -1.37180283e-01]
 [-2.77190553e-01  5.99620603e-01 -1.34559234e-01]
 [ 1.94356274e-01  1.05438441e+00 -2.13071561e-01]
 [ 2.25070308e-01  1.04800395e+00 -2.14977779e-01]
 [ 2.45331537e-01  1.03029189e+00 -2.14977779e-01]
 [ 2.51324144e-01  9.95355732e-01 -2.12237591e-01]
 [ 2.68158526e-01  9.72682712e-01 -2.11403621e-01]
 [ 2.75775575e-01  9.37655717e-01 -2.08663434e-01]
 [-2.57503622e-01  1.74539223e-01 -9.70305802e-02]
 [-2.65335890e-01  8.80349129e-02 -8.80951864e-02]
 [-2.30504896e-01  5.86436229e-02 -8.76186321e-02]
 [-1.61539987e-01  8.02371993e-02 -9.44095314e-02]
 [-1.06112757e-01  8.43457359e-02 -9.84602433e-02]
 [-5.38702359e-02  8.55090691e-02 -1.01915262e-01]
 [-2.59218383e-03  8.69898410e-02 -1.05251143e-01]
 [ 5.06892885e-02  9.39230487e-02 -1.09182716e-01]
 [ 9.71517132e-02  9.07377215e-02 -1.11565488e-01]
 [ 1.47044499e-01  9.55625617e-02 -1.14901368e-01]
 [ 1.62110965e-01  3.31549556e-02 -1.09063577e-01]
 [ 1.63118695e-01 -6.24681712e-02 -9.88176590e-02]
 [ 1.65072749e-01 -1.63204374e-01 -8.79760478e-02]
 [-1.96741284e-01 -1.10211518e+00  3.25921994e-02]
 [-1.88999724e-01 -1.24688862e+00  4.81993540e-02]
 [-1.80295008e-01 -1.40158884e+00  6.49978943e-02]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
